,Date,Team,Opp,ML,Spread,Total,SpreadClose,TotalClose
2908,2017-10-22,DEN,LAC,-120.0,-1.0,43.5,-1.0,41.0
2909,2017-10-22,LAC,DEN,100.0,1.0,43.5,1.0,41.0
2910,2017-11-05,LA,NYG,-270.0,-4.0,43.5,-6.0,42.5
2911,2017-11-05,NYG,LA,220.0,4.0,43.5,6.0,42.5
2912,2017-11-05,OAK,MIA,-170.0,-2.5,43.5,-3.0,44.0
2913,2017-11-05,MIA,OAK,145.0,2.5,43.5,3.0,44.0
2914,2017-11-16,TEN,PIT,275.0,7.0,43.5,7.0,44.5
2915,2017-11-16,PIT,TEN,-350.0,-7.0,43.5,-7.0,44.5
2916,2017-11-19,TB,MIA,-125.0,1.5,43.5,-1.5,44.0
2917,2017-11-19,MIA,TB,105.0,-1.5,43.5,1.5,44.0
2918,2017-12-24,DET,CIN,-175.0,-3.5,43.5,-3.0,43.5
2919,2017-12-24,CIN,DET,148.0,3.5,43.5,3.0,43.5
2920,2018-01-13,ATL,PHI,-145.0,-3.0,43.5,-2.5,40.0
2921,2018-01-13,PHI,ATL,125.0,3.0,43.5,2.5,40.0
2922,2018-09-16,NYG,DAL,120.0,3.5,43.5,2.5,42.0
2923,2018-09-16,DAL,NYG,-140.0,-3.5,43.5,-2.5,42.0
2924,2018-09-17,SEA,CHI,190.0,3.0,43.5,5.0,42.0
2925,2018-09-17,CHI,SEA,-240.0,-3.0,43.5,-5.0,42.0
2926,2018-10-14,CHI,MIA,-350.0,-2.0,43.5,-7.0,40.5
2927,2018-10-14,MIA,CHI,275.0,2.0,43.5,7.0,40.5
2928,2018-10-28,BAL,CAR,-150.0,1.0,43.5,-3.0,44.0
2929,2018-10-28,CAR,BAL,130.0,-1.0,43.5,3.0,44.0
2930,2018-10-28,SF,ARI,-150.0,0.0,43.5,-3.0,40.0
2931,2018-10-28,ARI,SF,130.0,0.0,43.5,3.0,40.0
2932,2018-11-04,NYJ,MIA,135.0,2.5,43.5,3.0,43.0
2933,2018-11-04,MIA,NYJ,-155.0,-2.5,43.5,-3.0,43.0
2934,2018-11-18,CIN,BAL,240.0,4.5,43.5,6.5,43.5
2935,2018-11-18,BAL,CIN,-300.0,-4.5,43.5,-6.5,43.5
2936,2018-11-25,OAK,BAL,575.0,11.0,43.5,13.0,42.0
2937,2018-11-25,BAL,OAK,-850.0,-11.0,43.5,-13.0,42.0
2938,2018-12-02,DEN,CIN,-200.0,-4.5,43.5,-3.5,45.0
2939,2018-12-02,CIN,DEN,170.0,4.5,43.5,3.5,45.0
2940,2018-12-09,PHI,DAL,150.0,4.0,43.5,3.0,45.5
2941,2018-12-09,DAL,PHI,-180.0,-4.0,43.5,-3.0,45.5
2942,2018-12-30,DAL,NYG,280.0,3.0,43.5,7.5,38.0
2943,2018-12-30,NYG,DAL,-360.0,-3.0,43.5,-7.5,38.0
2944,2019-09-08,CIN,SEA,375.0,7.5,43.5,9.0,44.5
2945,2019-09-08,SEA,CIN,-500.0,-7.5,43.5,-9.0,44.5
2946,2019-09-22,DEN,GB,290.0,7.0,43.5,7.0,41.0
2947,2019-09-22,GB,DEN,-380.0,-7.0,43.5,-7.0,41.0
2948,2019-09-22,CAR,ARI,115.0,-3.5,43.5,2.0,45.5
2949,2019-09-22,ARI,CAR,-135.0,3.5,43.5,-2.0,45.5
2950,2019-09-30,CIN,PIT,150.0,4.5,43.5,3.5,44.5
2951,2019-09-30,PIT,CIN,-180.0,-4.5,43.5,-3.5,44.5
2952,2019-10-13,NO,JAC,130.0,2.5,43.5,2.5,42.0
2953,2019-10-13,JAC,NO,-150.0,-2.5,43.5,-2.5,42.0
2954,2019-10-13,PIT,LAC,240.0,5.0,43.5,6.0,42.5
2955,2019-10-13,LAC,PIT,-300.0,-5.0,43.5,-6.0,42.5
2956,2019-10-27,DEN,IND,215.0,5.0,43.5,6.0,42.0
2957,2019-10-27,IND,DEN,-265.0,-5.0,43.5,-6.0,42.0
2958,2019-11-03,IND,PIT,105.0,0.0,43.5,1.5,39.5
2959,2019-11-03,PIT,IND,-125.0,0.0,43.5,-1.5,39.5
2960,2019-12-29,MIA,NE,900.0,16.5,43.5,17.0,45.5
2961,2019-12-29,NE,MIA,-1600.0,-16.5,43.5,-17.0,45.5
2984,2007-09-09,NYG,DAL,230.0,4.0,44.0,6.5,43.5
2985,2007-09-09,DAL,NYG,-270.0,-4.0,44.0,-6.5,43.5
2986,2007-09-23,DET,PHI,190.0,6.5,44.0,4.5,44.5
2987,2007-09-23,PHI,DET,-230.0,-6.5,44.0,-4.5,44.5
2988,2007-09-30,CHI,DET,-140.0,-3.0,44.0,-2.5,46.0
2989,2007-09-30,DET,CHI,120.0,3.0,44.0,2.5,46.0
2990,2007-10-14,MIA,CLE,160.0,5.5,44.0,3.5,45.0
2991,2007-10-14,CLE,MIA,-190.0,-5.5,44.0,-3.5,45.0
2992,2007-10-21,TB,DET,120.0,2.0,44.0,2.5,45.0
2993,2007-10-21,DET,TB,-140.0,-2.0,44.0,-2.5,45.0
2994,2007-10-28,CLE,STL,-150.0,-3.0,44.0,-3.0,46.5
2995,2007-10-28,STL,CLE,130.0,3.0,44.0,3.0,46.5
2996,2007-10-28,IND,CAR,-325.0,-5.5,44.0,-7.0,43.5
2997,2007-10-28,CAR,IND,275.0,5.5,44.0,7.0,43.5
2998,2007-11-25,SEA,STL,-170.0,-3.0,44.0,-3.0,46.0
2999,2007-11-25,STL,SEA,150.0,3.0,44.0,3.0,46.0
3000,2007-12-09,IND,BAL,-400.0,-9.5,44.0,-9.0,42.0
3001,2007-12-09,BAL,IND,330.0,9.5,44.0,9.0,42.0
3002,2007-12-22,DAL,CAR,-625.0,-13.0,44.0,-10.5,42.5
3003,2007-12-22,CAR,DAL,500.0,13.0,44.0,10.5,42.5
3004,2008-09-21,STL,SEA,300.0,11.0,44.0,8.0,44.0
3005,2008-09-21,SEA,STL,-370.0,-11.0,44.0,-8.0,44.0
3006,2008-10-05,SEA,NYG,240.0,9.0,44.0,6.5,43.5
3007,2008-10-05,NYG,SEA,-280.0,-9.0,44.0,-6.5,43.5
3008,2008-10-12,STL,WAS,400.0,15.0,44.0,12.0,44.0
3009,2008-10-12,WAS,STL,-525.0,-15.0,44.0,-12.0,44.0
3010,2008-10-12,PHI,SF,-230.0,-4.5,44.0,-5.0,41.5
3011,2008-10-12,SF,PHI,190.0,4.5,44.0,5.0,41.5
3012,2008-10-19,NO,CAR,125.0,3.0,44.0,3.0,44.5
3013,2008-10-19,CAR,NO,-145.0,-3.0,44.0,-3.0,44.5
3014,2008-11-16,DAL,WAS,-130.0,0.0,44.0,-1.5,43.0
3015,2008-11-16,WAS,DAL,110.0,0.0,44.0,1.5,43.0
3016,2008-12-14,NYG,DAL,130.0,2.5,44.0,3.0,47.0
3017,2008-12-14,DAL,NYG,-150.0,-2.5,44.0,-3.0,47.0
3018,2008-12-21,NYJ,SEA,-190.0,-4.5,44.0,-4.0,41.0
3019,2008-12-21,SEA,NYJ,160.0,4.5,44.0,4.0,41.0
3020,2008-12-21,HOU,OAK,-320.0,-7.5,44.0,-7.0,43.5
3021,2008-12-21,OAK,HOU,260.0,7.5,44.0,7.0,43.5
3022,2008-12-21,BUF,DEN,230.0,7.0,44.0,6.5,46.0
3023,2008-12-21,DEN,BUF,-270.0,-7.0,44.0,-6.5,46.0
3024,2008-12-28,STL,ATL,750.0,15.0,44.0,14.0,44.0
3025,2008-12-28,ATL,STL,-1100.0,-15.0,44.0,-14.0,44.0
3026,2009-09-13,CHI,GB,200.0,3.0,44.0,5.0,47.0
3027,2009-09-13,GB,CHI,-240.0,-3.0,44.0,-5.0,47.0
3028,2009-09-14,SD,OAK,-550.0,-6.5,44.0,-10.0,43.0
3029,2009-09-14,OAK,SD,425.0,6.5,44.0,10.0,43.0
3030,2009-09-20,CIN,GB,320.0,9.0,44.0,7.5,42.0
3031,2009-09-20,GB,CIN,-400.0,-9.0,44.0,-7.5,42.0
3032,2009-09-20,CAR,ATL,200.0,6.5,44.0,5.5,43.5
3033,2009-09-20,ATL,CAR,-240.0,-6.5,44.0,-5.5,43.5
3034,2009-09-20,NYG,DAL,140.0,2.5,44.0,3.0,45.5
3035,2009-09-20,DAL,NYG,-160.0,-2.5,44.0,-3.0,45.5
3036,2009-09-27,MIA,SD,200.0,7.5,44.0,5.5,45.0
3037,2009-09-27,SD,MIA,-240.0,-7.5,44.0,-5.5,45.0
3038,2009-10-04,BAL,NE,115.0,3.0,44.0,2.0,45.0
3039,2009-10-04,NE,BAL,-135.0,-3.0,44.0,-2.0,45.0
3040,2009-10-04,SEA,IND,435.0,12.0,44.0,10.5,43.5
3041,2009-10-04,IND,SEA,-575.0,-12.0,44.0,-10.5,43.5
3042,2009-10-11,NE,DEN,-165.0,-3.5,44.0,-3.0,41.0
3043,2009-10-11,DEN,NE,145.0,3.5,44.0,3.0,41.0
3044,2009-10-11,JAC,SEA,110.0,2.0,44.0,2.0,44.0
3045,2009-10-11,SEA,JAC,-130.0,-2.0,44.0,-2.0,44.0
3046,2009-10-25,CHI,CIN,-125.0,1.0,44.0,-2.0,43.0
3047,2009-10-25,CIN,CHI,105.0,-1.0,44.0,2.0,43.0
3048,2009-10-25,NE,TB,-1300.0,-14.0,44.0,-15.5,44.5
3049,2009-10-25,TB,NE,940.0,14.0,44.0,15.5,44.5
3050,2009-10-25,SF,HOU,165.0,3.0,44.0,3.0,44.5
3051,2009-10-25,HOU,SF,-190.0,-3.0,44.0,-3.0,44.5
3052,2009-11-01,JAC,TEN,145.0,3.0,44.0,3.0,44.0
3053,2009-11-01,TEN,JAC,-165.0,-3.0,44.0,-3.0,44.0
3054,2009-11-01,CAR,ARI,350.0,7.5,44.0,10.0,43.5
3055,2009-11-01,ARI,CAR,-500.0,-7.5,44.0,-10.0,43.5
3056,2009-11-15,ATL,CAR,-117.0,-2.0,44.0,-1.0,43.5
3057,2009-11-15,CAR,ATL,-103.0,2.0,44.0,1.0,43.5
3058,2009-12-07,BAL,GB,170.0,3.0,44.0,4.0,43.0
3059,2009-12-07,GB,BAL,-200.0,-3.0,44.0,-4.0,43.0
3060,2009-12-13,DEN,IND,245.0,8.0,44.0,6.5,43.5
3061,2009-12-13,IND,DEN,-305.0,-8.0,44.0,-6.5,43.5
3062,2009-12-13,CAR,NE,525.0,13.0,44.0,12.5,43.5
3063,2009-12-13,NE,CAR,-725.0,-13.0,44.0,-12.5,43.5
3064,2009-12-17,IND,JAC,-180.0,-6.0,44.0,-3.0,43.0
3065,2009-12-17,JAC,IND,160.0,6.0,44.0,3.0,43.0
3066,2009-12-20,CIN,SD,255.0,7.0,44.0,6.5,44.5
3067,2009-12-20,SD,CIN,-310.0,-7.0,44.0,-6.5,44.5
3068,2009-12-27,JAC,NE,350.0,8.0,44.0,9.0,44.5
3069,2009-12-27,NE,JAC,-440.0,-8.0,44.0,-9.0,44.5
3070,2009-12-27,STL,ARI,1000.0,14.0,44.0,16.5,44.0
3071,2009-12-27,ARI,STL,-1400.0,-14.0,44.0,-16.5,44.0
3072,2010-01-03,NO,CAR,330.0,7.5,44.0,10.0,41.0
3073,2010-01-03,CAR,NO,-410.0,-7.5,44.0,-10.0,41.0
3074,2010-09-12,CIN,NE,190.0,6.0,44.0,5.0,45.0
3075,2010-09-12,NE,CIN,-230.0,-6.0,44.0,-5.0,45.0
3076,2010-09-26,PHI,JAC,-140.0,-3.0,44.0,-3.0,44.5
3077,2010-09-26,JAC,PHI,120.0,3.0,44.0,3.0,44.5
3078,2010-10-03,HOU,OAK,-190.0,-3.5,44.0,-3.5,43.5
3079,2010-10-03,OAK,HOU,165.0,3.5,44.0,3.5,43.5
3080,2010-10-10,KC,IND,300.0,9.0,44.0,7.5,46.5
3081,2010-10-10,IND,KC,-360.0,-9.0,44.0,-7.5,46.5
3082,2010-10-17,SD,STL,-400.0,-7.5,44.0,-8.5,45.0
3083,2010-10-17,STL,SD,325.0,7.5,44.0,8.5,45.0
3084,2010-10-17,KC,HOU,175.0,3.5,44.0,4.5,46.0
3085,2010-10-17,HOU,KC,-210.0,-3.5,44.0,-4.5,46.0
3086,2010-10-17,MIA,GB,140.0,3.0,44.0,3.0,44.0
3087,2010-10-17,GB,MIA,-160.0,-3.0,44.0,-3.0,44.0
3088,2010-10-17,DAL,MIN,110.0,1.0,44.0,1.5,43.5
3089,2010-10-17,MIN,DAL,-130.0,-1.0,44.0,-1.5,43.5
3090,2010-10-24,CLE,NO,465.0,14.0,44.0,12.5,44.0
3091,2010-10-24,NO,CLE,-630.0,-14.0,44.0,-12.5,44.0
3092,2010-10-24,MIN,GB,115.0,3.0,44.0,2.5,44.5
3093,2010-10-24,GB,MIN,-135.0,-3.0,44.0,-2.5,44.5
3094,2010-10-31,MIA,CIN,-120.0,1.0,44.0,-1.0,44.0
3095,2010-10-31,CIN,MIA,100.0,-1.0,44.0,1.0,44.0
3096,2010-10-31,MIN,NE,180.0,3.5,44.0,5.0,45.0
3097,2010-10-31,NE,MIN,-220.0,-3.5,44.0,-5.0,45.0
3098,2010-11-07,NE,CLE,-210.0,-5.0,44.0,-4.0,43.5
3099,2010-11-07,CLE,NE,175.0,5.0,44.0,4.0,43.5
3100,2010-11-07,DAL,GB,260.0,9.0,44.0,7.5,46.0
3101,2010-11-07,GB,DAL,-320.0,-9.0,44.0,-7.5,46.0
3102,2010-11-21,SEA,NO,425.0,12.0,44.0,11.0,45.0
3103,2010-11-21,NO,SEA,-550.0,-12.0,44.0,-11.0,45.0
3104,2010-11-28,STL,DEN,155.0,5.0,44.0,3.0,47.0
3105,2010-11-28,DEN,STL,-175.0,-5.0,44.0,-3.0,47.0
3106,2010-12-09,IND,TEN,-210.0,-2.0,44.0,-3.5,44.0
3107,2010-12-09,TEN,IND,175.0,2.0,44.0,3.5,44.0
3108,2010-12-16,SF,SD,430.0,9.0,44.0,10.5,45.0
3109,2010-12-16,SD,SF,-550.0,-9.0,44.0,-10.5,45.0
3110,2010-12-19,DEN,OAK,290.0,6.5,44.0,7.5,41.5
3111,2010-12-19,OAK,DEN,-350.0,-6.5,44.0,-7.5,41.5
3112,2011-01-23,GB,CHI,-190.0,-3.0,44.0,-3.5,42.0
3113,2011-01-23,CHI,GB,165.0,3.0,44.0,3.5,42.0
3114,2011-09-18,KC,DET,260.0,8.0,44.0,9.0,45.0
3115,2011-09-18,DET,KC,-320.0,-8.0,44.0,-9.0,45.0
3116,2011-09-19,STL,NYG,270.0,4.5,44.0,7.0,43.5
3117,2011-09-19,NYG,STL,-330.0,-4.5,44.0,-7.0,43.5
3118,2011-10-02,SF,PHI,390.0,7.0,44.0,10.0,43.5
3119,2011-10-02,PHI,SF,-490.0,-7.0,44.0,-10.0,43.5
3120,2011-10-02,BUF,CIN,-150.0,-3.0,44.0,-3.0,43.0
3121,2011-10-02,CIN,BUF,130.0,3.0,44.0,3.0,43.0
3122,2011-10-02,CAR,CHI,250.0,6.0,44.0,7.0,42.0
3123,2011-10-02,CHI,CAR,-300.0,-6.0,44.0,-7.0,42.0
3124,2011-10-16,CLE,OAK,250.0,7.0,44.0,6.5,44.5
3125,2011-10-16,OAK,CLE,-300.0,-7.0,44.0,-6.5,44.5
3126,2011-11-20,TEN,ATL,200.0,6.5,44.0,5.5,44.0
3127,2011-11-20,ATL,TEN,-240.0,-6.5,44.0,-5.5,44.0
3128,2011-11-24,MIA,DAL,260.0,9.0,44.0,7.0,46.0
3129,2011-11-24,DAL,MIA,-320.0,-9.0,44.0,-7.0,46.0
3130,2011-11-27,MIN,ATL,405.0,9.0,44.0,10.0,44.0
3131,2011-11-27,ATL,MIN,-530.0,-9.0,44.0,-10.0,44.0
3132,2011-12-01,PHI,SEA,-160.0,-3.0,44.0,-3.0,43.5
3133,2011-12-01,SEA,PHI,140.0,3.0,44.0,3.0,43.5
3134,2011-12-04,TEN,BUF,-105.0,1.5,44.0,1.0,43.5
3135,2011-12-04,BUF,TEN,-115.0,-1.5,44.0,-1.0,43.5
3136,2011-12-11,PHI,MIA,120.0,3.5,44.0,3.0,44.0
3137,2011-12-11,MIA,PHI,-140.0,-3.5,44.0,-3.0,44.0
3138,2012-09-16,KC,BUF,145.0,3.0,44.0,3.0,45.0
3139,2012-09-16,BUF,KC,-165.0,-3.0,44.0,-3.0,45.0
3140,2012-09-16,WAS,STL,-185.0,-3.0,44.0,-3.5,42.0
3141,2012-09-16,STL,WAS,165.0,3.0,44.0,3.5,42.0
3142,2012-09-16,TEN,SD,217.0,7.0,44.0,7.0,43.5
3143,2012-09-16,SD,TEN,-257.0,-7.0,44.0,-7.0,43.5
3144,2012-09-16,DET,SF,250.0,7.0,44.0,7.0,43.5
3145,2012-09-16,SF,DET,-300.0,-7.0,44.0,-7.0,43.5
3146,2012-09-27,CLE,BAL,450.0,12.0,44.0,11.5,43.5
3147,2012-09-27,BAL,CLE,-600.0,-12.0,44.0,-11.5,43.5
3148,2012-10-07,CLE,NYG,335.0,10.5,44.0,8.0,43.5
3149,2012-10-07,NYG,CLE,-415.0,-10.5,44.0,-8.0,43.5
3150,2012-10-07,MIA,CIN,145.0,5.5,44.0,3.0,45.0
3151,2012-10-07,CIN,MIA,-165.0,-5.5,44.0,-3.0,45.0
3152,2012-10-07,SEA,CAR,105.0,3.0,44.0,1.5,42.5
3153,2012-10-07,CAR,SEA,-125.0,-3.0,44.0,-1.5,42.5
3154,2012-10-07,BUF,SF,400.0,10.0,44.0,10.0,45.5
3155,2012-10-07,SF,BUF,-505.0,-10.0,44.0,-10.0,45.5
3156,2012-10-14,NE,SEA,-195.0,-4.0,44.0,-4.0,42.5
3157,2012-10-14,SEA,NE,170.0,4.0,44.0,4.0,42.5
3158,2012-10-14,BUF,ARI,205.0,5.0,44.0,5.5,44.5
3159,2012-10-14,ARI,BUF,-245.0,-5.0,44.0,-5.5,44.5
3160,2012-11-01,KC,SD,265.0,9.0,44.0,7.0,41.0
3161,2012-11-01,SD,KC,-325.0,-9.0,44.0,-7.0,41.0
3162,2012-11-04,ARI,GB,400.0,11.0,44.0,10.5,43.0
3163,2012-11-04,GB,ARI,-505.0,-11.0,44.0,-10.5,43.0
3164,2012-11-04,DET,JAC,-260.0,-4.0,44.0,-6.0,44.0
3165,2012-11-04,JAC,DET,220.0,4.0,44.0,6.0,44.0
3166,2012-11-11,TEN,MIA,240.0,6.0,44.0,6.5,44.0
3167,2012-11-11,MIA,TEN,-280.0,-6.0,44.0,-6.5,44.0
3168,2012-11-25,DEN,KC,-520.0,-10.0,44.0,-10.0,41.5
3169,2012-11-25,KC,DEN,415.0,10.0,44.0,10.0,41.5
3170,2012-12-16,PIT,DAL,-135.0,1.0,44.0,-1.0,45.5
3171,2012-12-16,DAL,PIT,115.0,-1.0,44.0,1.0,45.5
3172,2013-01-05,CIN,HOU,170.0,5.0,44.0,4.0,42.5
3173,2013-01-05,HOU,CIN,-200.0,-5.0,44.0,-4.0,42.5
3174,2013-09-29,NYG,KC,155.0,4.0,44.0,4.5,44.0
3175,2013-09-29,KC,NYG,-175.0,-4.0,44.0,-4.5,44.0
3176,2013-10-06,SD,OAK,-260.0,-6.0,44.0,-6.5,47.5
3177,2013-10-06,OAK,SD,220.0,6.0,44.0,6.5,47.5
3178,2013-10-07,NYJ,ATL,460.0,7.5,44.0,10.5,45.0
3179,2013-10-07,ATL,NYJ,-610.0,-7.5,44.0,-10.5,45.0
3180,2013-11-18,NE,CAR,140.0,2.5,44.0,3.0,46.5
3181,2013-11-18,CAR,NE,-160.0,-2.5,44.0,-3.0,46.5
3182,2013-12-08,KC,WAS,-185.0,-3.0,44.0,-3.5,44.0
3183,2013-12-08,WAS,KC,160.0,3.0,44.0,3.5,44.0
3184,2013-12-08,IND,CIN,250.0,5.5,44.0,7.5,43.5
3185,2013-12-08,CIN,IND,-310.0,-5.5,44.0,-7.5,43.5
3186,2013-12-15,CHI,CLE,-110.0,1.0,44.0,0.0,44.0
3187,2013-12-15,CLE,CHI,-110.0,-1.0,44.0,0.0,44.0
3188,2013-12-15,BUF,JAC,-200.0,-2.0,44.0,-4.0,43.0
3189,2013-12-15,JAC,BUF,170.0,2.0,44.0,4.0,43.0
3190,2013-12-22,TEN,JAC,-215.0,-5.5,44.0,-4.0,44.0
3191,2013-12-22,JAC,TEN,183.0,5.5,44.0,4.0,44.0
3192,2013-12-29,CLE,PIT,310.0,5.5,44.0,9.0,44.5
3193,2013-12-29,PIT,CLE,-390.0,-5.5,44.0,-9.0,44.5
3194,2014-09-07,TEN,KC,145.0,6.0,44.0,3.0,45.5
3195,2014-09-07,KC,TEN,-165.0,-6.0,44.0,-3.0,45.5
3196,2014-09-08,SD,ARI,135.0,3.0,44.0,3.0,45.5
3197,2014-09-08,ARI,SD,-160.0,-3.0,44.0,-3.0,45.5
3198,2014-10-05,BUF,DET,190.0,7.0,44.0,4.5,43.0
3199,2014-10-05,DET,BUF,-225.0,-7.0,44.0,-4.5,43.0
3200,2014-10-19,ARI,OAK,-190.0,-4.0,44.0,-3.5,46.5
3201,2014-10-19,OAK,ARI,165.0,4.0,44.0,3.5,46.5
3202,2014-10-20,HOU,PIT,135.0,4.0,44.0,3.0,44.0
3203,2014-10-20,PIT,HOU,-160.0,-4.0,44.0,-3.0,44.0
3204,2014-11-02,SD,MIA,120.0,1.5,44.0,3.0,45.0
3205,2014-11-02,MIA,SD,-140.0,-1.5,44.0,-3.0,45.0
3206,2014-11-02,WAS,MIN,-115.0,1.0,44.0,-1.0,44.0
3207,2014-11-02,MIN,WAS,-105.0,-1.0,44.0,1.0,44.0
3208,2014-11-02,STL,SF,430.0,9.5,44.0,10.0,44.0
3209,2014-11-02,SF,STL,-550.0,-9.5,44.0,-10.0,44.0
3210,2014-11-02,BAL,PIT,110.0,0.0,44.0,2.0,47.5
3211,2014-11-02,PIT,BAL,-130.0,0.0,44.0,-2.0,47.5
3212,2014-11-06,CLE,CIN,215.0,6.0,44.0,6.0,46.5
3213,2014-11-06,CIN,CLE,-260.0,-6.0,44.0,-6.0,46.5
3214,2014-11-09,TEN,BAL,430.0,10.5,44.0,10.0,44.5
3215,2014-11-09,BAL,TEN,-550.0,-10.5,44.0,-10.0,44.5
3216,2014-11-16,OAK,SD,432.0,9.0,44.0,10.0,45.5
3217,2014-11-16,SD,OAK,-552.0,-9.0,44.0,-10.0,45.5
3218,2014-11-23,CIN,HOU,125.0,1.0,44.0,2.5,44.5
3219,2014-11-23,HOU,CIN,-145.0,-1.0,44.0,-2.5,44.5
3220,2014-11-30,NYG,JAC,-155.0,-1.5,44.0,-3.0,44.0
3221,2014-11-30,JAC,NYG,135.0,1.5,44.0,3.0,44.0
3222,2014-11-30,CIN,TB,-240.0,-4.0,44.0,-6.0,43.5
3223,2014-11-30,TB,CIN,200.0,4.0,44.0,6.0,43.5
3224,2014-12-07,STL,WAS,-142.0,-1.5,44.0,-3.0,44.5
3225,2014-12-07,WAS,STL,123.0,1.5,44.0,3.0,44.5
3226,2014-12-14,CIN,CLE,110.0,-2.5,44.0,2.0,44.0
3227,2014-12-14,CLE,CIN,-130.0,2.5,44.0,-2.0,44.0
3228,2014-12-14,MIN,DET,325.0,7.5,44.0,8.0,42.5
3229,2014-12-14,DET,MIN,-400.0,-7.5,44.0,-8.0,42.5
3230,2014-12-28,BUF,NE,180.0,3.5,44.0,4.5,43.5
3231,2014-12-28,NE,BUF,-210.0,-3.5,44.0,-4.5,43.5
3232,2015-09-13,MIA,WAS,-210.0,-2.5,44.0,-4.0,45.0
3233,2015-09-13,WAS,MIA,180.0,2.5,44.0,4.0,45.0
3234,2015-09-13,CIN,OAK,-155.0,-3.0,44.0,-3.0,43.0
3235,2015-09-13,OAK,CIN,135.0,3.0,44.0,3.0,43.0
3236,2015-09-20,SF,PIT,215.0,6.5,44.0,6.0,46.0
3237,2015-09-20,PIT,SF,-255.0,-6.5,44.0,-6.0,46.0
3238,2015-09-20,DET,MIN,130.0,3.0,44.0,2.5,44.0
3239,2015-09-20,MIN,DET,-150.0,-3.0,44.0,-2.5,44.0
3240,2015-09-27,NO,CAR,355.0,3.5,44.0,9.5,43.0
3241,2015-09-27,CAR,NO,-445.0,-3.5,44.0,-9.5,43.0
3242,2015-09-27,CIN,BAL,120.0,2.5,44.0,2.5,45.5
3243,2015-09-27,BAL,CIN,-140.0,-2.5,44.0,-2.5,45.5
3244,2015-09-27,ATL,DAL,-105.0,-1.5,44.0,1.0,43.0
3245,2015-09-27,DAL,ATL,-115.0,1.5,44.0,-1.0,43.0
3246,2015-10-04,OAK,CHI,-179.0,-2.0,44.0,-3.0,44.5
3247,2015-10-04,CHI,OAK,158.0,2.0,44.0,3.0,44.5
3248,2015-10-04,MIN,DEN,241.0,7.0,44.0,7.0,43.5
3249,2015-10-04,DEN,MIN,-305.0,-7.0,44.0,-7.0,43.5
3250,2015-10-04,STL,ARI,260.0,6.0,44.0,7.0,43.5
3251,2015-10-04,ARI,STL,-325.0,-6.0,44.0,-7.0,43.5
3252,2015-10-11,CLE,BAL,225.0,6.5,44.0,6.5,42.5
3253,2015-10-11,BAL,CLE,-275.0,-6.5,44.0,-6.5,42.5
3254,2015-10-11,SEA,CIN,145.0,3.0,44.0,3.0,44.0
3255,2015-10-11,CIN,SEA,-165.0,-3.0,44.0,-3.0,44.0
3256,2015-10-11,ARI,DET,-230.0,-3.0,44.0,-5.0,46.0
3257,2015-10-11,DET,ARI,190.0,3.0,44.0,5.0,46.0
3258,2015-10-11,DEN,OAK,-236.0,-5.5,44.0,-5.5,44.5
3259,2015-10-11,OAK,DEN,198.0,5.5,44.0,5.5,44.5
3260,2015-10-17,CHI,DET,170.0,3.0,44.0,3.5,45.0
3261,2015-10-17,DET,CHI,-200.0,-3.0,44.0,-3.5,45.0
3262,2015-10-25,PIT,KC,170.0,2.5,44.0,3.5,41.5
3263,2015-10-25,KC,PIT,-195.0,-2.5,44.0,-3.5,41.5
3264,2015-10-25,MIN,DET,100.0,-1.0,44.0,1.0,44.5
3265,2015-10-25,DET,MIN,-120.0,1.0,44.0,-1.0,44.5
3266,2015-11-15,MIN,OAK,145.0,3.0,44.0,3.0,44.5
3267,2015-11-15,OAK,MIN,-165.0,-3.0,44.0,-3.0,44.5
3268,2015-11-19,TEN,JAC,125.0,3.0,44.0,2.5,42.0
3269,2015-11-19,JAC,TEN,-145.0,-3.0,44.0,-2.5,42.0
3270,2015-11-29,MIN,ATL,110.0,2.0,44.0,2.0,45.0
3271,2015-11-29,ATL,MIN,-130.0,-2.0,44.0,-2.0,45.0
3272,2015-11-29,PIT,SEA,130.0,4.0,44.0,3.0,46.5
3273,2015-11-29,SEA,PIT,-150.0,-4.0,44.0,-3.0,46.5
3274,2015-12-06,KC,OAK,-155.0,-3.0,44.0,-3.0,46.0
3275,2015-12-06,OAK,KC,135.0,3.0,44.0,3.0,46.0
3276,2015-12-13,WAS,CHI,180.0,3.0,44.0,4.0,43.5
3277,2015-12-13,CHI,WAS,-210.0,-3.0,44.0,-4.0,43.5
3278,2015-12-13,OAK,DEN,220.0,8.0,44.0,6.0,43.0
3279,2015-12-13,DEN,OAK,-260.0,-8.0,44.0,-6.0,43.0
3280,2015-12-20,BUF,WAS,-137.0,-1.0,44.0,-2.5,46.0
3281,2015-12-20,WAS,BUF,116.0,1.0,44.0,2.5,46.0
3282,2015-12-27,DAL,BUF,225.0,6.5,44.0,6.0,42.0
3283,2015-12-27,BUF,DAL,-275.0,-6.5,44.0,-6.0,42.0
3284,2015-12-27,CLE,KC,475.0,12.5,44.0,11.5,43.0
3285,2015-12-27,KC,CLE,-625.0,-12.5,44.0,-11.5,43.0
3286,2015-12-27,IND,MIA,120.0,1.0,44.0,2.5,44.0
3287,2015-12-27,MIA,IND,-140.0,-1.0,44.0,-2.5,44.0
